,model,seed,settings,base_rates,hash_train,hash_test,accuracy,balanced accuracy,f1,precision,true positive rate,true negative rate,false positive rate,false negative rate,selection rate,count,equalized_odds_difference,equalized_odds_ratio,demographic_parity_difference,demographic_parity_ratio
LightGBM,LightGBM,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.9099354153764487,0.7405957694497729,0.5786423841059604,0.6551077788191191,0.5181616011860638,0.963029937713482,0.03697006228651798,0.48183839881393625,0.09439971688932142,11303,0.09573622666601793,0.25325743200506007,0.17338419411820077,0.3262785599978483
RandomForestGini,RandomForestGini,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.9063080598071308,0.6975233218840767,0.5188550658791459,0.67018779342723,0.42327650111193477,0.9717701426562186,0.028229857343781393,0.5767234988880652,0.07537821817216668,11303,0.06006422420084659,0.29724857685009487,0.1357285246773095,0.33119277695238797
RandomForestEntr,RandomForestEntr,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.9054233389365655,0.6864473538990997,0.5016317016317016,0.6758793969849246,0.3988139362490734,0.974080771549126,0.02591922845087402,0.6011860637509266,0.07042378129700079,11303,0.0696843729775477,0.2946817785527463,0.1347412108023102,0.3162386317494707
CatBoost,CatBoost,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.9098469432893922,0.7097858078964572,0.5420224719101123,0.6883561643835616,0.44699777613046704,0.9725738396624473,0.027426160337552744,0.553002223869533,0.07750154826152349,11303,0.07436059618222807,0.24346176058081015,0.15224595910095187,0.3098183187423515
ExtraTreesGini,ExtraTreesGini,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.9016190391931346,0.66666465593472,0.4648700673724735,0.6625514403292181,0.35804299481097107,0.9752863170584689,0.02471368294153104,0.6419570051890289,0.06449615146421304,11303,0.06209239806840244,0.28779253636938645,0.12383632074688107,0.31537643814732413
ExtraTreesEntr,ExtraTreesEntr,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.9017075112801911,0.6654332315605083,0.4630256162397294,0.6652777777777777,0.35507783543365457,0.9757886276873619,0.024211372312638136,0.6449221645663454,0.06369990268070423,11303,0.0823998937953237,0.26355737541196445,0.1325071570565532,0.2960557281370611
NeuralNetFastAI,NeuralNetFastAI,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.9064850039812439,0.768114833050416,0.5994694960212201,0.6131782945736434,0.586360266864344,0.9498693992364878,0.050130600763512154,0.41363973313565605,0.11412899230292843,11303,0.13573849721857312,0.24374265835366407,0.21654567503363953,0.318282134153357
XGBoost,XGBoost,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.9102893037246749,0.7385537966864031,0.5771476230191827,0.6596758817921831,0.5129725722757599,0.9641350210970464,0.035864978902953586,0.4870274277242402,0.09280721932230382,11303,0.10810668353362851,0.22163187855787475,0.18446697232973958,0.3069749105844038
LinearModel,LinearModel,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.9020613996284172,0.6701199498419192,0.4710941232680363,0.6626344086021505,0.3654558932542624,0.9747840064295761,0.02521599357042395,0.6345441067457376,0.06582323277006105,11303,0.08340631537974992,0.20338457963830694,0.14902459148019556,0.27616626995333576
NeuralNetTorch,NeuralNetTorch,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.905157922675396,0.681810866680578,0.4943396226415094,0.6796368352788587,0.38843587842846555,0.9751858549326904,0.024814145067309626,0.6115641215715345,0.06821197912058745,11303,0.08382798942571239,0.1993571622197266,0.15117710738630386,0.2811158529882054
LightGBMLarge,LightGBMLarge,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.9074581969388658,0.7007396365758396,0.5254083484573503,0.6771929824561403,0.42920681986656783,0.9722724532851115,0.027727546714888487,0.5707931801334322,0.07564363443333628,11303,0.08077085259248448,0.228555938504434,0.15578752540270555,0.2984402829547035
WeightedEnsemble_L2,WeightedEnsemble_L2,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",0bae6050df189302278d3a0906e86162,220a052ee6850ccc417138f05e492a10,0.9098469432893922,0.7360597443570298,0.5734616994558392,0.6586538461538461,0.507783543365456,0.9643359453486036,0.035664054651396424,0.4922164566345441,0.092010970538795,11303,0.106075349908367,0.2243240037950664,0.18062001982380077,0.3099909355045814
KNeighborsUnif,KNeighborsUnif,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.8834822613465452,0.6211217635221351,0.36160930683470677,0.5224089635854342,0.2765011119347665,0.9657424151095038,0.03425758489049628,0.7234988880652335,0.06316907015836504,11303,0.017000110047320383,0.9402860456126787,0.006537648882082407,0.9025868596805994
KNeighborsDist,KNeighborsDist,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.8817128196054145,0.6239621085756526,0.3654485049833887,0.5079155672823219,0.2853965900667161,0.962527627084589,0.03747237291541089,0.7146034099332839,0.06706184198885251,11303,0.025260261912622428,0.9151109467455621,0.005998319747092182,0.9151341827580176
LightGBMXT,LightGBMXT,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9129434663363709,0.7451873503214863,0.59,0.6736441484300666,0.5248332097850259,0.9655414908579466,0.034458509142053444,0.47516679021497404,0.09298416349641687,11303,0.01442500275118297,0.8696559662661358,0.01846924316346689,0.8226240779697024
LightGBM,LightGBM,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9104662478987879,0.7405767419678333,0.5797342192691031,0.6591123701605288,0.5174203113417346,0.9637331725939321,0.03626682740606791,0.4825796886582654,0.09369194019286915,11303,0.0068977660393969575,0.9867540152155536,0.019513694649843205,0.8149705697578292
RandomForestGini,RandomForestGini,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9059541714589047,0.6941182590397668,0.5135011441647598,0.6710526315789473,0.4158636026686434,0.9723729154108901,0.027627084589109906,0.5841363973313566,0.07396266477926214,11303,0.009831627599867943,0.9766248037676609,0.01562726771190301,0.8125981398719653
RandomForestEntr,RandomForestEntr,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9060426435459612,0.6890418683542516,0.5065055762081785,0.6787048567870486,0.40400296515937734,0.974080771549126,0.02591922845087402,0.5959970348406227,0.07104308590639653,11303,0.007725321888412018,0.8694407794580331,0.011965768362518656,0.8471040709233727
CatBoost,CatBoost,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9110855525081837,0.7268301495999463,0.5654993514915694,0.6784232365145229,0.48480355819125276,0.9688567410086397,0.031143258991360258,0.5151964418087472,0.08528709192249845,11303,0.009270386266094444,0.9409754956039181,0.01644414270965472,0.8272787352393409
ExtraTreesGini,ExtraTreesGini,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9006458462355127,0.6584221816203312,0.4497795198432141,0.6632947976878613,0.3402520385470719,0.9765923246935905,0.023407675306409484,0.6597479614529281,0.06122268424312129,11303,0.006424562561901603,0.9683441981747067,0.011982217704921035,0.82495033743788
ExtraTreesEntr,ExtraTreesEntr,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9019729275413607,0.6617389584378728,0.45739471106758084,0.6738816738816739,0.346182357301705,0.9772955595740406,0.022704440425959413,0.653817642698295,0.06131115633017783,11303,0.005993177066138444,0.9801341031849506,0.012574819163516611,0.817481993694589
NeuralNetFastAI,NeuralNetFastAI,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9069273644165265,0.7408103964671886,0.5727051177904143,0.633423180592992,0.5226093402520385,0.9590114526823388,0.040988547317661245,0.47739065974796147,0.09846943289392197,11303,0.0038714647298337956,0.9324614654873465,0.023421836027853346,0.7919862681486688
XGBoost,XGBoost,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.908165973635318,0.723250041368948,0.5552699228791773,0.6578680203045685,0.48035581912527797,0.9661442636126181,0.03385573638738196,0.519644180874722,0.08714500575068566,11303,0.018501155496863653,0.9621862348178137,0.017060420756519326,0.8249062080251964
LinearModel,LinearModel,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9027691763248695,0.6724442815006852,0.4759179780639008,0.6671122994652406,0.3699036323202372,0.9749849306811332,0.025015069318866788,0.6300963676797627,0.06617712111828718,11303,0.0029407622356508976,0.887534224250326,0.011900657744778803,0.837767629223912
NeuralNetTorch,NeuralNetTorch,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9083429178094311,0.7499448538145744,0.5852682145716572,0.6362053959965187,0.541882876204596,0.9580068314245529,0.041993168575447055,0.458117123795404,0.10165442802795718,11303,0.012540992626829617,0.977111869853384,0.019620239297053865,0.8271183236792012
LightGBMLarge,LightGBMLarge,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9044501459789437,0.6951868141263005,0.5121951219512195,0.6554913294797687,0.42031134173461826,0.9700622865179828,0.029937713482017278,0.5796886582653817,0.07652835530390162,11303,0.015446241884010115,0.9201948083304016,0.012482729008039248,0.8514985686974641
WeightedEnsemble_L2,WeightedEnsemble_L2,8060,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",20785f01e2eea5c711e5d07f599b95a8,ddaa9c46efd892c2bc6d57e5ff4b541b,0.9095815270282226,0.7211700136416992,0.5556521739130436,0.6719242902208202,0.47368421052631576,0.9686558167570826,0.03134418324291742,0.5263157894736842,0.08413695479076351,11303,0.003904567239110108,0.8811340948452002,0.015763408094449954,0.8316693207056951
KNeighborsUnif,KNeighborsUnif,8060,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",74d426eeb0da25176bf9c08937b98b8b,30c085b9eb6e5fb505134c59dceec1d2,0.906671846168787,0.7327448035567545,0.5477647058823529,0.5926680244399185,0.5091863517060368,0.9563032554074722,0.043696744592527856,0.49081364829396323,0.0953675827911042,10297,0.007735710658466455,0.9234592117625727,0.008454051878153429,0.9175866297555495
KNeighborsDist,KNeighborsDist,8060,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",74d426eeb0da25176bf9c08937b98b8b,30c085b9eb6e5fb505134c59dceec1d2,0.9011362532776537,0.7284829373387536,0.5321691176470589,0.5605033881897387,0.5065616797900262,0.9504041948874808,0.04959580511251912,0.49343832020997375,0.1003204816936972,10297,0.01474355357445134,0.9451578503032592,0.010405670654369661,0.9047092826742269
LightGBMXT,LightGBMXT,8060,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",74d426eeb0da25176bf9c08937b98b8b,30c085b9eb6e5fb505134c59dceec1d2,0.9181314946100806,0.7430183172700966,0.5841144548593982,0.669683257918552,0.5179352580927384,0.9681013764474546,0.03189862355254534,0.4820647419072616,0.08585024764494513,10297,0.0020262182936143687,0.9370585841174076,0.004871175383857021,0.9458798087867062
LightGBM,LightGBM,8060,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",74d426eeb0da25176bf9c08937b98b8b,30c085b9eb6e5fb505134c59dceec1d2,0.919782460910945,0.7554316047505204,0.6009661835748792,0.6709816612729234,0.5441819772528433,0.9666812322481975,0.03331876775180249,0.4558180227471566,0.09002622122948431,10297,0.004344636912486544,0.8910896724437235,0.00307954882195563,0.9667628695001789
RandomForestGini,RandomForestGini,8060,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",74d426eeb0da25176bf9c08937b98b8b,30c085b9eb6e5fb505134c59dceec1d2,0.9131785957074876,0.7268337962015181,0.5547808764940239,0.6439306358381502,0.4873140857392826,0.9663535066637535,0.03364649333624645,0.5126859142607174,0.08400505001456735,10297,0.02678440444619984,0.8536024527337762,0.007809337489113527,0.9138692777660544
RandomForestEntr,RandomForestEntr,8060,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",74d426eeb0da25176bf9c08937b98b8b,30c085b9eb6e5fb505134c59dceec1d2,0.9138584053607847,0.7272161427167028,0.5567216391804098,0.6491841491841492,0.4873140857392826,0.9671181996941228,0.032881800305877215,0.5126859142607174,0.08332524036127027,10297,0.013885910963155168,0.9716360283524463,0.004727905519625944,0.9458798087867061
CatBoost,CatBoost,8060,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",74d426eeb0da25176bf9c08937b98b8b,30c085b9eb6e5fb505134c59dceec1d2,0.9195882295814315,0.7557051872776335,0.600771456123433,0.6691729323308271,0.5450568678915135,0.9663535066637535,0.03364649333624645,0.4549431321084864,0.09041468388851122,10297,0.0053884782486034455,0.8558932866827027,0.0018486482691689732,0.9799042623401848
ExtraTreesGini,ExtraTreesGini,8060,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",74d426eeb0da25176bf9c08937b98b8b,30c085b9eb6e5fb505134c59dceec1d2,0.9053122268621929,0.6845098863406767,0.4843997884717081,0.6122994652406417,0.4006999125109361,0.9683198601704173,0.0316801398295827,0.5993000874890638,0.07264251723803049,10297,0.04597980025954973,0.887343609594249,0.0025108382673054153,0.9664258706026683
ExtraTreesEntr,ExtraTreesEntr,8060,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",74d426eeb0da25176bf9c08937b98b8b,30c085b9eb6e5fb505134c59dceec1d2,0.9057978051859765,0.6824860446628135,0.48239060832443975,0.6183310533515732,0.39545056867891515,0.9695215206467118,0.03047847935328818,0.6045494313210849,0.07099155093716616,10297,0.026818258759803648,0.9329193423188201,0.0021188422770537785,0.9708948119942885
NeuralNetFastAI,NeuralNetFastAI,8060,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",74d426eeb0da25176bf9c08937b98b8b,30c085b9eb6e5fb505134c59dceec1d2,0.9154122559968922,0.7851309115091223,0.6184844502847131,0.6192982456140351,0.6176727909011374,0.9525890321171073,0.04741096788289272,0.38232720909886264,0.11071185782266679,10297,0.02405913220109468,0.9622801740915041,0.011412928606261419,0.905247609208456
